Prior[0] 0.500390808191 Prior[1] 0.499609191809
worker 0 0.000312207305651 1 0.000625390869293
filmmaker 0 0.00280986575086 1 0.00500312695435
comprehensible 0 0.000312207305651 1 0.00093808630394
dave 0 0.000312207305651 1 0.000625390869293
lift 0 0.000936621916953 1 0.00093808630394
child 0 0.00187324383391 1 0.00187617260788
25s 0 0.000624414611302 1 0.000312695434647
worked 0 0.00187324383391 1 0.00125078173859
spin 0 0.000936621916953 1 0.00125078173859
skilfully 0 0.000312207305651 1 0.000625390869293
chill 0 0.000312207305651 1 0.000625390869293
commerce 0 0.000312207305651 1 0.00093808630394
gritty 0 0.000936621916953 1 0.00187617260788
participatory 0 0.000312207305651 1 0.000625390869293
adaptations 0 0.000624414611302 1 0.00125078173859
ch�teau 0 0.000624414611302 1 0.000312695434647
easter 0 0.000624414611302 1 0.000312695434647
horrorthriller 0 0.000312207305651 1 0.000625390869293
professionally 0 0.000624414611302 1 0.000312695434647
employ 0 0.000624414611302 1 0.000312695434647
contemplates 0 0.000624414611302 1 0.000312695434647
misconstrued 0 0.000312207305651 1 0.000625390869293
shafers 0 0.000624414611302 1 0.000312695434647
unloading 0 0.000312207305651 1 0.000625390869293
reunion 0 0.000624414611302 1 0.00093808630394
elaborate 0 0.00187324383391 1 0.00125078173859
desta 0 0.000624414611302 1 0.000625390869293
narcissism 0 0.000624414611302 1 0.000625390869293
majid 0 0.000312207305651 1 0.000625390869293
vulnerability 0 0.000936621916953 1 0.000625390869293
congratulation 0 0.000624414611302 1 0.000312695434647
played 0 0.00249765844521 1 0.00312695434647
verges 0 0.000624414611302 1 0.000312695434647
hatfield 0 0.000312207305651 1 0.00093808630394
weirdness 0 0.000624414611302 1 0.00125078173859
letdown 0 0.000936621916953 1 0.000312695434647
player 0 0.0012488292226 1 0.000312695434647
elicit 0 0.000624414611302 1 0.000625390869293
australia 0 0.000312207305651 1 0.00093808630394
upscale 0 0.000312207305651 1 0.000625390869293
madonna 0 0.00218545113956 1 0.00125078173859
trusted 0 0.000624414611302 1 0.000312695434647
hong 0 0.000936621916953 1 0.00187617260788
inventively 0 0.000312207305651 1 0.000625390869293
credit 0 0.000936621916953 1 0.00250156347717
jolting 0 0.000624414611302 1 0.00093808630394
things 0 0.0121760849204 1 0.00656660412758
cumulative 0 0.000936621916953 1 0.000625390869293
mummified 0 0.000624414611302 1 0.000312695434647
thievery 0 0.000624414611302 1 0.000312695434647
rebellion 0 0.000936621916953 1 0.00093808630394
democracies 0 0.000312207305651 1 0.000625390869293
spews 0 0.000312207305651 1 0.000625390869293
haphazard 0 0.0012488292226 1 0.000625390869293
electra 0 0.000624414611302 1 0.000312695434647
babies 0 0.000624414611302 1 0.000312695434647
roteiro 0 0.000624414611302 1 0.000312695434647
couple 0 0.00156103652825 1 0.00281425891182
harmons 0 0.000312207305651 1 0.000625390869293
fairly 0 0.00312207305651 1 0.00343964978111
effortlessly 0 0.000624414611302 1 0.00156347717323
inadvertently 0 0.000312207305651 1 0.00093808630394
tops 0 0.000624414611302 1 0.000312695434647
dexterous 0 0.000312207305651 1 0.000625390869293
allodi 0 0.000624414611302 1 0.000312695434647
photographers 0 0.000624414611302 1 0.000625390869293
toback 0 0.000624414611302 1 0.000625390869293
boiler 0 0.000624414611302 1 0.000312695434647
ownership 0 0.000312207305651 1 0.000625390869293
therell 0 0.000624414611302 1 0.000312695434647
hayao 0 0.000312207305651 1 0.000625390869293
featherweight 0 0.000312207305651 1 0.000625390869293
personifying 0 0.000312207305651 1 0.000625390869293
tune 0 0.000312207305651 1 0.000625390869293
wimmer 0 0.000624414611302 1 0.000312695434647
lucas 0 0.000624414611302 1 0.00156347717323
intrusion 0 0.000624414611302 1 0.000312695434647
ladr髇 0 0.000312207305651 1 0.000625390869293
academic 0 0.000312207305651 1 0.000625390869293
crosscuts 0 0.000624414611302 1 0.000312695434647
skidding 0 0.000624414611302 1 0.000312695434647
echoes 0 0.000936621916953 1 0.000312695434647
backhanded 0 0.000312207305651 1 0.000625390869293
corporate 0 0.000624414611302 1 0.000625390869293
eroticism 0 0.000936621916953 1 0.000312695434647
despising 0 0.000624414611302 1 0.000312695434647
benshan 0 0.000312207305651 1 0.000625390869293
letterman 0 0.000312207305651 1 0.000625390869293
absurdities 0 0.000624414611302 1 0.000312695434647
smashups 0 0.000624414611302 1 0.000312695434647
rejiggering 0 0.000312207305651 1 0.000625390869293
sleepy 0 0.000312207305651 1 0.000625390869293
forsaken 0 0.000312207305651 1 0.000625390869293
deadeningly 0 0.000624414611302 1 0.000312695434647
disguise 0 0.00343428036216 1 0.000312695434647
birmingham 0 0.000312207305651 1 0.000625390869293
shading 0 0.000312207305651 1 0.000625390869293
stultifyingly 0 0.000936621916953 1 0.000625390869293
plight 0 0.000624414611302 1 0.00093808630394
credited 0 0.000936621916953 1 0.000625390869293
francophiles 0 0.000312207305651 1 0.000625390869293
portrayed 0 0.000312207305651 1 0.000625390869293
amusingly 0 0.000312207305651 1 0.000625390869293
tavernier 0 0.000312207305651 1 0.000625390869293
hai 0 0.000312207305651 1 0.000625390869293
spectacles 0 0.000312207305651 1 0.000625390869293
hal 0 0.0012488292226 1 0.000312695434647
ham 0 0.0012488292226 1 0.000625390869293
tartakovskys 0 0.000624414611302 1 0.000312695434647
ease 0 0.000624414611302 1 0.00125078173859
asiaphiles 0 0.000312207305651 1 0.000625390869293
had 0 0.0121760849204 1 0.00813008130081
ideal 0 0.000624414611302 1 0.00125078173859
topical 0 0.000624414611302 1 0.00093808630394
collections 0 0.000624414611302 1 0.000312695434647
easy 0 0.00405869497346 1 0.00687929956223
prison 0 0.00218545113956 1 0.00156347717323
has 0 0.0618170465189 1 0.0666041275797
hat 0 0.0012488292226 1 0.000625390869293
preciously 0 0.000312207305651 1 0.000625390869293
casually 0 0.000624414611302 1 0.000312695434647
survival 0 0.000312207305651 1 0.00125078173859
wewannour 0 0.000624414611302 1 0.000312695434647
obscenity 0 0.000624414611302 1 0.000312695434647
possible 0 0.00343428036216 1 0.0046904315197
firmer 0 0.000624414611302 1 0.000312695434647
possibly 0 0.00249765844521 1 0.00093808630394
otherworldly 0 0.000624414611302 1 0.00093808630394
indicative 0 0.000936621916953 1 0.000312695434647
butthead 0 0.000312207305651 1 0.000625390869293
shadow 0 0.000624414611302 1 0.00125078173859
poses 0 0.000624414611302 1 0.000312695434647
stylist 0 0.000312207305651 1 0.000625390869293
desire 0 0.000936621916953 1 0.00156347717323
psychological 0 0.00187324383391 1 0.00531582238899
improvisations 0 0.000624414611302 1 0.000312695434647
bobby 0 0.000624414611302 1 0.000312695434647
abbasss 0 0.000312207305651 1 0.000625390869293
hooey 0 0.000624414611302 1 0.000312695434647
crematorium 0 0.000624414611302 1 0.000312695434647
remind 0 0.000624414611302 1 0.00125078173859
articulates 0 0.000312207305651 1 0.00093808630394
malnutrition 0 0.000624414611302 1 0.000312695434647
prologue 0 0.000624414611302 1 0.000312695434647
grotesquely 0 0.000624414611302 1 0.000312695434647
toros 0 0.000624414611302 1 0.000312695434647
effusion 0 0.000312207305651 1 0.000625390869293
margaret 0 0.000312207305651 1 0.000625390869293
right 0 0.00874180455823 1 0.00906816760475
old 0 0.0140493287543 1 0.0146966854284
darwinian 0 0.000624414611302 1 0.000312695434647
crowd 0 0.00249765844521 1 0.00250156347717
people 0 0.0140493287543 1 0.0187617260788
macabre 0 0.000936621916953 1 0.00093808630394
creed 0 0.000624414611302 1 0.000312695434647
begin 0 0.0012488292226 1 0.000312695434647
sure 0 0.00499531689042 1 0.00562851782364
insistence 0 0.000312207305651 1 0.00093808630394
sandwiched 0 0.000312207305651 1 0.000625390869293
creep 0 0.000312207305651 1 0.00093808630394
enemies 0 0.000624414611302 1 0.000312695434647
gasps 0 0.000624414611302 1 0.000312695434647
sociology 0 0.000936621916953 1 0.000312695434647
for 0 0.136746799875 1 0.1110068793
bottom 0 0.00280986575086 1 0.00093808630394
inhuman 0 0.000624414611302 1 0.000312695434647
creative 0 0.00156103652825 1 0.0046904315197
witty 0 0.000624414611302 1 0.00594121325829
flopping 0 0.000624414611302 1 0.000312695434647
uma 0 0.000624414611302 1 0.00093808630394
unit 0 0.000312207305651 1 0.000625390869293
serpents 0 0.000312207305651 1 0.000625390869293
germinate 0 0.000312207305651 1 0.000625390869293
theological 0 0.000624414611302 1 0.000312695434647
palatable 0 0.000624414611302 1 0.000625390869293
shakes 0 0.000624414611302 1 0.000625390869293
substitutes 0 0.000936621916953 1 0.000312695434647
secularists 0 0.000624414611302 1 0.000312695434647
jazzman 0 0.000312207305651 1 0.000625390869293
demencial 0 0.000312207305651 1 0.000625390869293
shifting 0 0.0012488292226 1 0.000312695434647
starring 0 0.00187324383391 1 0.00125078173859
losing 0 0.000936621916953 1 0.00125078173859
memorable 0 0.00280986575086 1 0.00531582238899
shaken 0 0.000312207305651 1 0.00093808630394
transcends 0 0.000624414611302 1 0.00281425891182
filipino 0 0.000312207305651 1 0.000625390869293
o 0 0.00312207305651 1 0.00312695434647
bicentennial 0 0.000312207305651 1 0.000625390869293
despair 0 0.000624414611302 1 0.00250156347717
repellent 0 0.000624414611302 1 0.000625390869293
stoked 0 0.000624414611302 1 0.000312695434647
lacked 0 0.000624414611302 1 0.000312695434647
palestinians 0 0.000312207305651 1 0.000625390869293
breakingly 0 0.000312207305651 1 0.000625390869293
emilie 0 0.000312207305651 1 0.000625390869293
here� 0 0.000624414611302 1 0.000312695434647
match 0 0.00187324383391 1 0.00187617260788
raised 0 0.000936621916953 1 0.000625390869293
impartiality 0 0.000312207305651 1 0.000625390869293
marshall 0 0.000312207305651 1 0.00125078173859
respectably 0 0.000624414611302 1 0.000312695434647
son 0 0.000936621916953 1 0.00187617260788
undermining 0 0.000936621916953 1 0.000312695434647
beings 0 0.000312207305651 1 0.00125078173859
raiser 0 0.000312207305651 1 0.000625390869293
raises 0 0.000624414611302 1 0.00125078173859
wrap 0 0.000624414611302 1 0.000312695434647
hallucinogenic 0 0.000624414611302 1 0.000312695434647
shoots 0 0.000624414611302 1 0.000625390869293
reducing 0 0.000312207305651 1 0.000625390869293
koepps 0 0.000624414611302 1 0.000312695434647
fabric 0 0.000624414611302 1 0.000625390869293
waits 0 0.0012488292226 1 0.000312695434647
panorama 0 0.000624414611302 1 0.000312695434647
nonthreatening 0 0.000312207305651 1 0.000625390869293
constantly 0 0.0012488292226 1 0.000625390869293
tame 0 0.000624414611302 1 0.000312695434647
uncluttered 0 0.000312207305651 1 0.000625390869293
humorous 0 0.000936621916953 1 0.00281425891182
grasping 0 0.000624414611302 1 0.000312695434647
winning 0 0.0012488292226 1 0.00437773608505
greatness 0 0.000312207305651 1 0.00125078173859
jane 0 0.0012488292226 1 0.00093808630394
probes 0 0.000312207305651 1 0.00093808630394
trappings 0 0.00218545113956 1 0.00093808630394
launching 0 0.000312207305651 1 0.000625390869293
happy 0 0.0012488292226 1 0.00437773608505
underestimated 0 0.000624414611302 1 0.000625390869293
verdu 0 0.000312207305651 1 0.000625390869293
unfree 0 0.000312207305651 1 0.000625390869293
offer 0 0.00280986575086 1 0.00312695434647
fascination 0 0.000936621916953 1 0.000312695434647
forming 0 0.000312207305651 1 0.000625390869293
eastwoods 0 0.000936621916953 1 0.000625390869293
demographically 0 0.000624414611302 1 0.000312695434647
talento 0 0.000624414611302 1 0.000312695434647
talents 0 0.00218545113956 1 0.00187617260788
understandable 0 0.000624414611302 1 0.000625390869293
romijn 0 0.000624414611302 1 0.000312695434647
duel 0 0.000312207305651 1 0.000625390869293
circumstantial 0 0.000936621916953 1 0.000312695434647
silliness 0 0.0012488292226 1 0.00125078173859
masquerading 0 0.000624414611302 1 0.000312695434647
eyres 0 0.000936621916953 1 0.000312695434647
inside 0 0.00187324383391 1 0.00312695434647
attics 0 0.000312207305651 1 0.000625390869293
devices 0 0.000624414611302 1 0.00093808630394
peso 0 0.000312207305651 1 0.000625390869293
epps 0 0.000624414611302 1 0.000312695434647
complications 0 0.00156103652825 1 0.00125078173859
torturing 0 0.000624414611302 1 0.000312695434647
rerun 0 0.000624414611302 1 0.000625390869293
mighty 0 0.0012488292226 1 0.000312695434647
recalling 0 0.000312207305651 1 0.000625390869293
minac 0 0.000624414611302 1 0.000312695434647
juvenile 0 0.000936621916953 1 0.000625390869293
proud 0 0.000624414611302 1 0.00125078173859
liberal 0 0.000936621916953 1 0.00125078173859
nicholsons 0 0.000312207305651 1 0.00093808630394
barrymore 0 0.000312207305651 1 0.000625390869293
percolating 0 0.000312207305651 1 0.000625390869293
unnerve 0 0.000312207305651 1 0.000625390869293
textbook 0 0.00156103652825 1 0.000625390869293
hungry 0 0.000936621916953 1 0.00156347717323
proves 0 0.00280986575086 1 0.00594121325829
exist 0 0.0012488292226 1 0.000625390869293
huberts 0 0.000624414611302 1 0.000312695434647
mrs 0 0.000624414611302 1 0.000312695434647
dealer 0 0.000624414611302 1 0.000312695434647
lees 0 0.000936621916953 1 0.00125078173859
dotted 0 0.000624414611302 1 0.000312695434647
floor 0 0.000312207305651 1 0.00093808630394
glacier 0 0.000624414611302 1 0.000312695434647
spoofing 0 0.000624414611302 1 0.000625390869293
actor 0 0.00655635341867 1 0.00375234521576
fuse 0 0.000936621916953 1 0.000312695434647
flood 0 0.000312207305651 1 0.000625390869293
pasadena 0 0.000312207305651 1 0.000625390869293
role 0 0.00249765844521 1 0.00562851782364
kirshner 0 0.000624414611302 1 0.000312695434647
ambitious 0 0.00312207305651 1 0.00312695434647
momentary 0 0.000936621916953 1 0.000312695434647
superfluous 0 0.000624414611302 1 0.00093808630394
roll 0 0.000936621916953 1 0.00156347717323
visualmente 0 0.000312207305651 1 0.000625390869293
snoozy 0 0.000624414611302 1 0.000312695434647
models 0 0.000312207305651 1 0.00093808630394
outage 0 0.000624414611302 1 0.000312695434647
stealing 0 0.00312207305651 1 0.000625390869293
devos 0 0.000312207305651 1 0.00093808630394
class 0 0.00374648766781 1 0.00343964978111
deathbed 0 0.000624414611302 1 0.000312695434647
palma 0 0.000312207305651 1 0.00093808630394
rolling 0 0.000624414611302 1 0.00218886804253
transporter 0 0.00156103652825 1 0.000312695434647
hawkes 0 0.000936621916953 1 0.000312695434647
explosions 0 0.00187324383391 1 0.000625390869293
warn 0 0.000624414611302 1 0.000312695434647
logra 0 0.000312207305651 1 0.00093808630394
unentertaining 0 0.000624414611302 1 0.000312695434647
typically 0 0.000312207305651 1 0.00093808630394
time 0 0.0387137059007 1 0.0356472795497
push 0 0.0012488292226 1 0.00093808630394
frenzy 0 0.000624414611302 1 0.00093808630394
someplace 0 0.000312207305651 1 0.000625390869293
treatises 0 0.000624414611302 1 0.000312695434647
adult 0 0.000936621916953 1 0.00250156347717
breadth 0 0.000312207305651 1 0.00125078173859
childs 0 0.000312207305651 1 0.000625390869293
chain 0 0.000624414611302 1 0.00125078173859
crocodile 0 0.000936621916953 1 0.000625390869293
theaters 0 0.00156103652825 1 0.00156347717323
disappears 0 0.000312207305651 1 0.000625390869293
jarring 0 0.000624414611302 1 0.00093808630394
desee 0 0.000312207305651 1 0.000625390869293
chair 0 0.000624414611302 1 0.000312695434647
chais 0 0.000624414611302 1 0.000312695434647
hole 0 0.00187324383391 1 0.000312695434647
venice 0 0.000312207305651 1 0.000625390869293
uneven 0 0.00312207305651 1 0.00156347717323
ver 0 0.000936621916953 1 0.000625390869293
hardass 0 0.000624414611302 1 0.000312695434647
rousing 0 0.000312207305651 1 0.00218886804253
hoffmans 0 0.0012488292226 1 0.00093808630394
sylvie 0 0.000312207305651 1 0.000625390869293
vez 0 0.000936621916953 1 0.000625390869293
suspending 0 0.000312207305651 1 0.000625390869293
weils 0 0.000624414611302 1 0.000312695434647
fairlane 0 0.000624414611302 1 0.000312695434647
carpenters 0 0.000936621916953 1 0.000625390869293
platitudes 0 0.000624414611302 1 0.000312695434647
96 0 0.000624414611302 1 0.000312695434647
verbally 0 0.000624414611302 1 0.000312695434647
dragonfly 0 0.00156103652825 1 0.000312695434647
fatigues 0 0.000624414611302 1 0.000312695434647
jerk 0 0.000624414611302 1 0.00093808630394
recipe 0 0.000624414611302 1 0.00093808630394
olympus 0 0.000624414611302 1 0.000312695434647
